"block","dataset","cell_id","cell_label","cell_count"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_1001602","cerebral cortex endothelial cell","159"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023036","chandelier pvalb GABAergic cortical interneuron","326"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023013","corticothalamic-projecting glutamatergic cortical neuron","289"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023011","lamp5 GABAergic cortical interneuron","1279"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_0000129","microglial cell","796"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023012","near-projecting glutamatergic cortical neuron","466"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_0000128","oligodendrocyte","615"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_0002453","oligodendrocyte precursor cell","1261"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023018","pvalb GABAergic cortical interneuron","2288"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023015","sncg GABAergic cortical interneuron","352"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023017","sst GABAergic cortical interneuron","1556"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023051","vascular leptomeningeal cell","97"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H19.33.004_Brain","http://purl.obolibrary.org/obo/CL_4023016","vip GABAergic cortical interneuron","2505"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023040","L2/3-6 intratelencephalic projecting glutamatergic cortical neuron","11219"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023041","L5 extratelencephalic projecting glutamatergic cortical neuron","65"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023038","L6b glutamatergic cortical neuron","304"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_0002605","astrocyte of the cerebral cortex","1160"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023070","caudal ganglionic eminence derived GABAergic cortical interneuron","99"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_1001602","cerebral cortex endothelial cell","37"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023036","chandelier pvalb GABAergic cortical interneuron","146"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023013","corticothalamic-projecting glutamatergic cortical neuron","341"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023011","lamp5 GABAergic cortical interneuron","746"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_0000129","microglial cell","811"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023012","near-projecting glutamatergic cortical neuron","374"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_0000128","oligodendrocyte","582"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_0002453","oligodendrocyte precursor cell","752"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023018","pvalb GABAergic cortical interneuron","1252"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023015","sncg GABAergic cortical interneuron","187"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023017","sst GABAergic cortical interneuron","392"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023051","vascular leptomeningeal cell","92"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Male_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.001_Brain","http://purl.obolibrary.org/obo/CL_4023016","vip GABAergic cortical interneuron","1422"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023040","L2/3-6 intratelencephalic projecting glutamatergic cortical neuron","11501"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023041","L5 extratelencephalic projecting glutamatergic cortical neuron","31"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023038","L6b glutamatergic cortical neuron","109"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_0002605","astrocyte of the cerebral cortex","597"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023070","caudal ganglionic eminence derived GABAergic cortical interneuron","174"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_1001602","cerebral cortex endothelial cell","14"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023036","chandelier pvalb GABAergic cortical interneuron","156"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023013","corticothalamic-projecting glutamatergic cortical neuron","166"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023011","lamp5 GABAergic cortical interneuron","988"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_0000129","microglial cell","538"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023012","near-projecting glutamatergic cortical neuron","285"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_0000128","oligodendrocyte","1869"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_0002453","oligodendrocyte precursor cell","298"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023018","pvalb GABAergic cortical interneuron","1338"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023015","sncg GABAergic cortical interneuron","474"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023017","sst GABAergic cortical interneuron","673"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023051","vascular leptomeningeal cell","31"
"https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_TissueBlock","https://cns-iu.github.io/hra-cell-type-populations-supporting-information/data/enriched_rui_locations.jsonld#1ca90a2d-2943-483d-b678-b809bf464c30_H20.33.002_Brain","http://purl.obolibrary.org/obo/CL_4023016","vip GABAergic cortical interneuron","1437"
